DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
101920,Writing,Homeless,Homeless,41,18,18,41,18,18,39,16,16
101920,Writing,In Foster Care,In Foster Care,6,4,4,NA,NA,NA,5,4,4
101920,Health,Race/Ethnicity,Black or African American,103,70,62,103,70,62,102,73,62
101920,Health,Race/Ethnicity,Hispanic/Latino,864,678,639,864,678,639,864,678,640
101920,Health,Race/Ethnicity,Other,112,88,85,112,88,85,113,87,86
101920,Health,Race/Ethnicity,White,221,192,184,221,192,184,219,193,185
101920,Health,Homeless,Homeless,41,18,18,41,18,18,41,17,17
101920,Health,In Foster Care,In Foster Care,6,4,3,NA,NA,NA,6,5,4
101920,Mathematics,Race/Ethnicity,Black or African American,103,71,65,103,71,65,104,71,65
101920,Mathematics,Race/Ethnicity,Hispanic/Latino,864,683,643,864,683,643,866,683,643
101920,Mathematics,Race/Ethnicity,Other,112,88,85,112,88,85,114,88,86
101920,Mathematics,Race/Ethnicity,White,221,192,187,221,192,187,221,192,188
101920,Mathematics,Homeless,Homeless,41,18,18,41,18,18,42,18,16
101920,Mathematics,In Foster Care,In Foster Care,6,4,4,NA,NA,NA,6,3,3
101921,Reading,Race/Ethnicity,Black or African American,37,21,16,37,21,16,37,20,15
101921,Reading,Race/Ethnicity,Hispanic/Latino,225,174,154,225,174,154,226,174,152
101921,Reading,Race/Ethnicity,Other,107,92,88,107,92,88,108,94,88
101921,Reading,Race/Ethnicity,White,70,55,47,70,55,47,67,55,46
101921,Reading,Homeless,Homeless,16,10,8,16,10,NA,17,11,9
101921,Reading,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,9,2,2
101921,Writing,Race/Ethnicity,Black or African American,37,21,21,37,21,21,37,22,22
101921,Writing,Race/Ethnicity,Hispanic/Latino,225,176,165,225,176,165,224,176,165
101921,Writing,Race/Ethnicity,Other,107,92,46,107,92,46,108,93,47
101921,Writing,Race/Ethnicity,White,70,55,35,70,55,35,70,56,36
101921,Writing,Homeless,Homeless,16,9,9,16,NA,NA,16,9,9
101921,Writing,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,5,1,0
101921,Health,Race/Ethnicity,Black or African American,37,21,21,37,21,21,36,22,22
101921,Health,Race/Ethnicity,Hispanic/Latino,225,175,161,225,175,161,224,176,160
101921,Health,Race/Ethnicity,Other,107,92,37,107,92,37,108,91,37
101921,Health,Race/Ethnicity,White,70,55,50,70,55,50,71,55,51
101921,Health,Homeless,Homeless,16,9,8,16,NA,NA,17,9,7
101921,Health,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,6,2,2
101921,Mathematics,Race/Ethnicity,Black or African American,37,21,21,37,21,21,38,22,22
101921,Mathematics,Race/Ethnicity,Hispanic/Latino,225,174,169,225,174,169,225,176,170
101921,Mathematics,Race/Ethnicity,Other,107,92,45,107,92,45,107,93,44
101921,Mathematics,Race/Ethnicity,White,70,54,34,70,54,34,70,54,32
101921,Mathematics,Homeless,Homeless,16,10,9,16,10,NA,16,11,10
101921,Mathematics,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,6,1,1
102904,Reading,Race/Ethnicity,Black or African American,15,12,7,15,NA,NA,15,11,6
102904,Reading,Race/Ethnicity,Hispanic/Latino,38,30,22,38,30,22,39,30,21
102904,Reading,Race/Ethnicity,Other,17,9,5,17,NA,NA,17,10,6
102904,Reading,Race/Ethnicity,White,58,46,32,58,46,32,60,44,31
102904,Reading,Homeless,Homeless,5,3,2,NA,NA,NA,4,4,1
102904,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,1,1
102904,Writing,Race/Ethnicity,Black or African American,15,12,12,15,NA,NA,12,12,12
102904,Writing,Race/Ethnicity,Hispanic/Latino,38,32,25,38,32,25,38,31,25
102904,Writing,Race/Ethnicity,Other,17,9,8,17,NA,NA,18,8,8
102904,Writing,Race/Ethnicity,White,58,46,39,58,46,39,58,45,37
102904,Writing,Homeless,Homeless,5,3,2,NA,NA,NA,3,3,0
102904,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,1,0
102904,Health,Race/Ethnicity,Black or African American,15,8,8,15,NA,NA,15,7,7
102904,Health,Race/Ethnicity,Hispanic/Latino,38,27,22,38,27,22,37,27,22
102904,Health,Race/Ethnicity,Other,17,8,4,17,NA,NA,17,8,4
102904,Health,Race/Ethnicity,White,58,39,28,58,39,28,60,38,28
102904,Health,Homeless,Homeless,5,2,2,NA,NA,NA,5,2,2
102904,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
102904,Mathematics,Race/Ethnicity,Black or African American,15,12,12,15,NA,NA,16,13,11
102904,Mathematics,Race/Ethnicity,Hispanic/Latino,38,25,20,38,25,20,37,23,21
102904,Mathematics,Race/Ethnicity,Other,17,9,5,17,NA,NA,15,8,5
102904,Mathematics,Race/Ethnicity,White,58,42,37,58,42,37,57,42,38
102904,Mathematics,Homeless,Homeless,5,3,2,NA,NA,NA,4,3,1
102904,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,2,2
105906,Reading,Race/Ethnicity,Black or African American,32,21,18,32,21,18,32,22,17
105906,Reading,Race/Ethnicity,Hispanic/Latino,690,576,454,690,576,454,690,575,452
105906,Reading,Race/Ethnicity,Other,65,55,48,65,55,48,64,55,47
105906,Reading,Race/Ethnicity,White,170,152,128,170,152,128,170,152,128
105906,Reading,Homeless,Homeless,12,6,6,12,NA,NA,12,7,7
105906,Reading,In Foster Care,In Foster Care,11,9,5,11,NA,NA,13,11,4
105906,Writing,Race/Ethnicity,Black or African American,32,20,19,32,20,19,32,21,20
105906,Writing,Race/Ethnicity,Hispanic/Latino,690,559,515,690,559,515,689,560,516
105906,Writing,Race/Ethnicity,Other,65,56,51,65,56,51,65,57,51
105906,Writing,Race/Ethnicity,White,170,151,138,170,151,138,171,152,140
105906,Writing,Homeless,Homeless,12,5,5,12,NA,NA,12,6,5
105906,Writing,In Foster Care,In Foster Care,11,9,6,11,NA,NA,12,9,6
105906,Health,Race/Ethnicity,Black or African American,32,20,19,32,20,19,33,20,20
105906,Health,Race/Ethnicity,Hispanic/Latino,690,574,523,690,574,523,690,574,524
105906,Health,Race/Ethnicity,Other,65,56,50,65,56,50,64,56,48
105906,Health,Race/Ethnicity,White,170,151,138,170,151,138,171,150,137
105906,Health,Homeless,Homeless,12,5,5,12,NA,NA,14,6,5
105906,Health,In Foster Care,In Foster Care,11,9,6,11,NA,NA,12,8,5
105906,Mathematics,Race/Ethnicity,Black or African American,32,21,16,32,21,16,34,22,18
105906,Mathematics,Race/Ethnicity,Hispanic/Latino,690,574,480,690,574,480,689,572,481
105906,Mathematics,Race/Ethnicity,Other,65,54,51,65,54,51,66,54,52
105906,Mathematics,Race/Ethnicity,White,170,151,138,170,151,138,170,153,137
105906,Mathematics,Homeless,Homeless,12,6,6,12,NA,NA,13,6,6
105906,Mathematics,In Foster Care,In Foster Care,11,9,6,11,NA,NA,9,9,6
108904,Reading,Race/Ethnicity,Black or African American,16,11,11,16,11,NA,15,10,10
108904,Reading,Race/Ethnicity,Hispanic/Latino,1996,1649,1487,1996,1649,1487,1996,1649,1487
108904,Reading,Race/Ethnicity,Other,15,12,9,15,12,NA,16,13,11
108904,Reading,Race/Ethnicity,White,35,25,19,35,25,19,34,25,18
108904,Reading,Homeless,Homeless,35,19,19,35,19,19,34,21,20
108904,Reading,In Foster Care,In Foster Care,6,3,2,NA,NA,NA,6,3,2
108904,Writing,Race/Ethnicity,Black or African American,16,11,11,16,11,NA,16,9,9
108904,Writing,Race/Ethnicity,Hispanic/Latino,1996,1610,1501,1996,1610,1501,1997,1610,1500
108904,Writing,Race/Ethnicity,Other,15,12,5,15,12,NA,15,13,4
108904,Writing,Race/Ethnicity,White,35,25,25,35,25,25,35,25,24
108904,Writing,Homeless,Homeless,35,18,18,35,18,18,34,19,18
108904,Writing,In Foster Care,In Foster Care,11,11,11,11,11,11,11,11,11
108904,Health,Race/Ethnicity,Black or African American,16,11,3,16,11,NA,16,12,4
108904,Health,Race/Ethnicity,Hispanic/Latino,1996,1626,1495,1996,1626,1495,1996,1627,1495
108904,Health,Race/Ethnicity,Other,15,12,12,15,12,NA,15,13,12
108904,Health,Race/Ethnicity,White,35,25,25,35,25,25,34,26,25
108904,Health,Homeless,Homeless,35,19,19,35,19,19,36,20,19
108904,Health,In Foster Care,In Foster Care,10,10,10,10,10,10,12,9,9
108904,Mathematics,Race/Ethnicity,Black or African American,16,12,6,16,12,NA,16,12,5
108904,Mathematics,Race/Ethnicity,Hispanic/Latino,1996,1644,1559,1996,1644,1559,1996,1646,1558
108904,Mathematics,Race/Ethnicity,Other,15,12,12,15,12,NA,16,11,11
108904,Mathematics,Race/Ethnicity,White,35,25,25,35,25,25,34,25,25
108904,Mathematics,Homeless,Homeless,35,18,18,35,18,18,35,19,19
108904,Mathematics,In Foster Care,In Foster Care,11,11,11,11,11,11,11,11,11
108906,Reading,Race/Ethnicity,Black or African American,8,8,8,NA,NA,NA,8,8,5
108906,Reading,Race/Ethnicity,Hispanic/Latino,1053,866,731,1053,866,731,1052,865,732
108906,Reading,Race/Ethnicity,Other,21,15,6,NA,NA,NA,22,14,7
108906,Reading,Race/Ethnicity,White,40,32,32,40,32,32,41,31,31
108906,Reading,Homeless,Homeless,35,22,10,35,22,10,32,21,10
108906,Reading,In Foster Care,In Foster Care,3,2,1,NA,NA,NA,2,2,0
108906,Writing,Race/Ethnicity,Black or African American,7,7,7,NA,NA,NA,7,7,6
108906,Writing,Race/Ethnicity,Hispanic/Latino,1053,811,743,1053,811,743,1053,811,742
108906,Writing,Race/Ethnicity,Other,21,15,5,NA,NA,NA,22,15,5
108906,Writing,Race/Ethnicity,White,40,31,31,40,31,31,38,31,31
108906,Writing,Homeless,Homeless,35,21,10,35,21,10,34,20,11
108906,Writing,In Foster Care,In Foster Care,6,6,5,NA,NA,NA,5,5,5
108906,Health,Race/Ethnicity,Black or African American,7,7,3,NA,NA,NA,8,8,3
108906,Health,Race/Ethnicity,Hispanic/Latino,1053,837,752,1053,837,752,1054,836,752
108906,Health,Race/Ethnicity,Other,21,14,9,NA,NA,NA,21,15,11
108906,Health,Race/Ethnicity,White,40,31,31,40,31,31,40,32,31
108906,Health,Homeless,Homeless,35,21,11,35,21,11,35,20,9
108906,Health,In Foster Care,In Foster Care,5,5,5,NA,NA,NA,5,4,4
108906,Mathematics,Race/Ethnicity,Black or African American,12,12,12,12,12,NA,11,11,11
108906,Mathematics,Race/Ethnicity,Hispanic/Latino,1053,861,787,1053,861,787,1051,860,788
108906,Mathematics,Race/Ethnicity,Other,21,15,9,21,15,NA,21,16,10
108906,Mathematics,Race/Ethnicity,White,40,31,31,40,31,31,40,32,31
108906,Mathematics,Homeless,Homeless,35,22,17,35,22,17,34,21,17
108906,Mathematics,In Foster Care,In Foster Care,6,6,6,NA,NA,NA,5,5,5
108909,Reading,Race/Ethnicity,Black or African American,5,3,3,NA,NA,NA,6,5,1
108909,Reading,Race/Ethnicity,Hispanic/Latino,1988,1704,1599,1988,1704,1599,1987,1705,1599
108909,Reading,Race/Ethnicity,Other,4,3,2,NA,NA,NA,4,3,3
108909,Reading,Race/Ethnicity,White,42,34,29,42,34,29,44,36,29
108909,Reading,Homeless,Homeless,47,27,22,47,27,22,47,26,21
108909,Reading,In Foster Care,In Foster Care,6,3,3,NA,NA,NA,8,3,3
108909,Writing,Race/Ethnicity,Black or African American,6,6,6,NA,NA,NA,6,4,4
108909,Writing,Race/Ethnicity,Hispanic/Latino,1988,1667,1608,1988,1667,1608,1987,1667,1608
108909,Writing,Race/Ethnicity,Other,4,4,4,NA,NA,NA,4,2,2
108909,Writing,Race/Ethnicity,White,42,34,26,42,34,26,41,35,26
108909,Writing,Homeless,Homeless,47,24,22,47,24,22,47,24,22
108909,Writing,In Foster Care,In Foster Care,11,11,11,11,11,11,13,11,11
108909,Health,Race/Ethnicity,Black or African American,5,5,3,NA,NA,NA,6,6,5
108909,Health,Race/Ethnicity,Hispanic/Latino,1988,1668,1647,1988,1668,1647,1989,1670,1648
108909,Health,Race/Ethnicity,Other,7,7,7,NA,NA,NA,8,8,7
108909,Health,Race/Ethnicity,White,42,33,27,42,33,27,43,34,27
108909,Health,Homeless,Homeless,47,24,22,47,24,22,47,24,23
108909,Health,In Foster Care,In Foster Care,11,11,11,11,11,11,10,10,10
108909,Mathematics,Race/Ethnicity,Black or African American,5,2,2,NA,NA,NA,5,4,3
108909,Mathematics,Race/Ethnicity,Hispanic/Latino,1988,1705,1134,1988,1705,1134,1989,1707,1135
108909,Mathematics,Race/Ethnicity,Other,4,3,1,NA,NA,NA,4,4,0
108909,Mathematics,Race/Ethnicity,White,42,33,19,42,33,19,44,36,20
108909,Mathematics,Homeless,Homeless,47,27,16,47,27,16,48,28,16
108909,Mathematics,In Foster Care,In Foster Care,8,8,8,NA,NA,NA,8,8,8
123910,Reading,Race/Ethnicity,Black or African American,574,371,308,574,371,308,573,369,309
123910,Reading,Race/Ethnicity,Hispanic/Latino,216,135,100,216,135,100,216,137,99
123910,Reading,Race/Ethnicity,Other,51,22,7,51,22,NA,49,21,7
123910,Reading,Race/Ethnicity,White,31,18,18,31,18,NA,32,20,18
123910,Reading,Homeless,Homeless,66,28,13,66,28,13,65,30,12
123910,Reading,In Foster Care,In Foster Care,6,6,6,NA,NA,NA,5,5,5
123910,Writing,Race/Ethnicity,Black or African American,574,310,288,574,310,288,574,312,291
123910,Writing,Race/Ethnicity,Hispanic/Latino,216,116,99,216,116,99,217,118,100
123910,Writing,Race/Ethnicity,Other,51,22,7,51,22,NA,50,21,7
123910,Writing,Race/Ethnicity,White,31,18,18,31,18,NA,29,18,17
123910,Writing,Homeless,Homeless,66,28,12,66,28,12,67,27,11
123910,Writing,In Foster Care,In Foster Care,6,6,3,NA,NA,NA,9,8,2
123910,Health,Race/Ethnicity,Black or African American,574,292,266,574,292,266,575,293,265
123910,Health,Race/Ethnicity,Hispanic/Latino,216,105,83,216,105,83,216,104,84
123910,Health,Race/Ethnicity,Other,51,19,7,51,19,NA,51,20,7
123910,Health,Race/Ethnicity,White,31,15,15,31,15,NA,31,15,15
123910,Health,Homeless,Homeless,66,23,9,66,23,NA,67,23,10
123910,Health,In Foster Care,In Foster Care,6,5,2,NA,NA,NA,6,4,2
123910,Mathematics,Race/Ethnicity,Black or African American,574,358,329,574,358,329,576,358,330
123910,Mathematics,Race/Ethnicity,Hispanic/Latino,216,123,102,216,123,102,215,122,103
123910,Mathematics,Race/Ethnicity,Other,51,21,21,51,21,21,51,22,21
123910,Mathematics,Race/Ethnicity,White,31,16,16,31,16,16,31,15,15
123910,Mathematics,Homeless,Homeless,66,26,12,66,26,12,65,25,13
123910,Mathematics,In Foster Care,In Foster Care,6,6,6,NA,NA,NA,5,5,5
126903,Reading,Race/Ethnicity,Black or African American,15,11,11,15,11,11,15,11,11
126903,Reading,Race/Ethnicity,Hispanic/Latino,168,123,82,168,123,82,168,123,82
126903,Reading,Race/Ethnicity,Other,22,20,10,22,20,10,21,19,11
126903,Reading,Race/Ethnicity,White,123,97,69,123,97,69,124,98,69
126903,Reading,Homeless,Homeless,35,21,16,35,21,16,34,21,15
126903,Reading,In Foster Care,In Foster Care,9,8,1,NA,NA,NA,11,8,0
126903,Writing,Race/Ethnicity,Black or African American,15,11,11,15,11,11,15,11,10
126903,Writing,Race/Ethnicity,Hispanic/Latino,168,127,102,168,127,102,166,127,103
126903,Writing,Race/Ethnicity,Other,22,20,17,22,20,17,23,19,17
126903,Writing,Race/Ethnicity,White,123,98,83,123,98,83,121,98,81
126903,Writing,Homeless,Homeless,35,21,6,35,21,NA,34,21,5
126903,Writing,In Foster Care,In Foster Care,9,8,8,NA,NA,NA,9,7,6
126903,Health,Race/Ethnicity,Black or African American,15,11,11,15,11,11,15,12,9
126903,Health,Race/Ethnicity,Hispanic/Latino,168,128,109,168,128,109,167,128,109
126903,Health,Race/Ethnicity,Other,22,20,11,22,20,11,23,20,13
126903,Health,Race/Ethnicity,White,123,98,85,123,98,85,124,97,87
126903,Health,Homeless,Homeless,35,21,6,35,21,NA,33,20,6
126903,Health,In Foster Care,In Foster Care,9,8,8,NA,NA,NA,10,8,8
126903,Mathematics,Race/Ethnicity,Black or African American,15,11,11,15,11,11,14,13,10
126903,Mathematics,Race/Ethnicity,Hispanic/Latino,168,121,94,168,121,94,169,120,94
126903,Mathematics,Race/Ethnicity,Other,22,19,11,22,19,11,21,19,12
126903,Mathematics,Race/Ethnicity,White,123,96,81,123,96,81,123,96,82
126903,Mathematics,Homeless,Homeless,35,21,6,35,21,NA,36,23,6
126903,Mathematics,In Foster Care,In Foster Care,9,8,2,NA,NA,NA,9,8,4
126905,Reading,Race/Ethnicity,Black or African American,5,3,3,NA,NA,NA,4,4,3
126905,Reading,Race/Ethnicity,Hispanic/Latino,105,91,80,105,91,80,105,89,81
126905,Reading,Race/Ethnicity,Other,3,2,2,NA,NA,NA,3,2,2
126905,Reading,Race/Ethnicity,White,71,64,54,71,64,54,70,65,54
126905,Reading,Homeless,Homeless,7,5,4,NA,NA,NA,6,6,2
126905,Reading,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,7,1,1
126905,Writing,Race/Ethnicity,Black or African American,5,3,3,NA,NA,NA,5,3,3
126905,Writing,Race/Ethnicity,Hispanic/Latino,105,91,84,105,91,84,106,92,83
126905,Writing,Race/Ethnicity,Other,3,2,2,NA,NA,NA,2,2,2
126905,Writing,Race/Ethnicity,White,71,64,53,71,64,53,70,64,52
126905,Writing,Homeless,Homeless,7,5,4,NA,NA,NA,6,4,4
126905,Writing,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,5,1,1
126905,Health,Race/Ethnicity,Black or African American,22,22,3,22,22,NA,22,22,4
126905,Health,Race/Ethnicity,Hispanic/Latino,105,91,81,105,91,81,103,92,79
126905,Health,Race/Ethnicity,Other,17,17,2,17,17,NA,19,17,1
126905,Health,Race/Ethnicity,White,71,64,55,71,64,55,72,64,55
126905,Health,Homeless,Homeless,7,5,4,NA,NA,NA,7,5,4
126905,Health,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,5,1,0
126905,Mathematics,Race/Ethnicity,Black or African American,21,21,21,21,21,21,19,19,19
126905,Mathematics,Race/Ethnicity,Hispanic/Latino,105,92,56,105,92,56,105,91,59
126905,Mathematics,Race/Ethnicity,Other,16,16,16,16,16,16,18,17,16
126905,Mathematics,Race/Ethnicity,White,71,64,57,71,64,57,71,63,57
126905,Mathematics,Homeless,Homeless,7,5,4,NA,NA,NA,6,5,3
126905,Mathematics,In Foster Care,In Foster Care,6,1,1,NA,NA,NA,7,2,0
129901,Reading,Race/Ethnicity,Black or African American,102,82,70,102,82,70,103,82,69
129901,Reading,Race/Ethnicity,Hispanic/Latino,170,154,106,170,154,106,169,154,105
129901,Reading,Race/Ethnicity,Other,17,14,12,17,14,12,16,16,12
129901,Reading,Race/Ethnicity,White,42,38,27,42,38,27,41,38,28
129901,Reading,Homeless,Homeless,11,7,5,11,NA,NA,12,5,5
129901,Reading,In Foster Care,In Foster Care,13,8,1,13,NA,NA,13,6,1
129901,Writing,Race/Ethnicity,Black or African American,102,82,73,102,82,73,102,82,73
129901,Writing,Race/Ethnicity,Hispanic/Latino,170,153,123,170,153,123,171,153,123
129901,Writing,Race/Ethnicity,Other,17,14,14,17,14,14,19,15,13
129901,Writing,Race/Ethnicity,White,42,39,34,42,39,34,41,39,33
129901,Writing,Homeless,Homeless,11,7,5,11,NA,NA,11,8,3
129901,Writing,In Foster Care,In Foster Care,13,8,8,13,NA,NA,14,9,7
129901,Health,Race/Ethnicity,Black or African American,102,82,51,102,82,51,102,83,53
129901,Health,Race/Ethnicity,Hispanic/Latino,170,152,142,170,152,142,170,152,141
129901,Health,Race/Ethnicity,Other,17,14,14,17,14,14,17,14,13
129901,Health,Race/Ethnicity,White,42,39,39,42,39,39,43,37,37
129901,Health,Homeless,Homeless,11,7,6,11,NA,NA,11,8,5
129901,Health,In Foster Care,In Foster Care,13,8,8,13,NA,NA,13,8,8
129901,Mathematics,Race/Ethnicity,Black or African American,102,81,52,102,81,52,101,80,50
129901,Mathematics,Race/Ethnicity,Hispanic/Latino,170,149,127,170,149,127,171,148,126
129901,Mathematics,Race/Ethnicity,Other,17,14,14,17,14,14,18,12,12
129901,Mathematics,Race/Ethnicity,White,42,39,35,42,39,35,43,38,34
129901,Mathematics,Homeless,Homeless,11,7,6,11,NA,NA,10,7,4
129901,Mathematics,In Foster Care,In Foster Care,13,8,2,13,NA,NA,13,7,1
129903,Reading,Race/Ethnicity,Black or African American,15,10,10,15,NA,NA,15,11,11
129903,Reading,Race/Ethnicity,Hispanic/Latino,127,116,106,127,116,106,128,118,106
129903,Reading,Race/Ethnicity,Other,10,9,9,10,NA,NA,11,9,9
129903,Reading,Race/Ethnicity,White,57,53,17,57,53,17,57,54,17
129903,Reading,Homeless,Homeless,5,4,4,NA,NA,NA,3,3,2
129903,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,1,0
129903,Writing,Race/Ethnicity,Black or African American,15,10,10,15,NA,NA,15,10,10
129903,Writing,Race/Ethnicity,Hispanic/Latino,127,117,111,127,117,111,126,118,112
129903,Writing,Race/Ethnicity,Other,10,9,9,10,NA,NA,11,9,7
129903,Writing,Race/Ethnicity,White,57,52,23,57,52,23,57,52,25
129903,Writing,Homeless,Homeless,5,4,4,NA,NA,NA,6,3,3
129903,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,1,1
129903,Health,Race/Ethnicity,Black or African American,15,10,9,15,NA,NA,14,9,8
129903,Health,Race/Ethnicity,Hispanic/Latino,127,117,110,127,117,110,128,117,110
129903,Health,Race/Ethnicity,Other,10,9,8,10,NA,NA,10,7,7
129903,Health,Race/Ethnicity,White,57,52,47,57,52,47,58,50,47
129903,Health,Homeless,Homeless,5,4,4,NA,NA,NA,6,4,3
129903,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,1,1
129903,Mathematics,Race/Ethnicity,Black or African American,15,9,9,15,NA,NA,14,10,10
129903,Mathematics,Race/Ethnicity,Hispanic/Latino,127,116,106,127,116,106,127,116,108
129903,Mathematics,Race/Ethnicity,Other,10,9,9,10,NA,NA,10,10,8
129903,Mathematics,Race/Ethnicity,White,57,53,27,57,53,27,58,54,27
129903,Mathematics,Homeless,Homeless,5,4,4,NA,NA,NA,5,3,3
129903,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,1,0
130901,Reading,Race/Ethnicity,Black or African American,9,9,9,NA,NA,NA,10,9,9
130901,Reading,Race/Ethnicity,Hispanic/Latino,99,78,57,99,78,57,99,77,57
130901,Reading,Race/Ethnicity,Other,18,8,7,NA,NA,NA,17,9,7
130901,Reading,Race/Ethnicity,White,44,32,26,44,32,26,42,34,27
130901,Reading,Homeless,Homeless,9,5,3,NA,NA,NA,9,5,4
130901,Reading,In Foster Care,In Foster Care,8,1,1,NA,NA,NA,8,1,1
130901,Writing,Race/Ethnicity,Black or African American,13,13,13,13,13,13,12,12,11
130901,Writing,Race/Ethnicity,Hispanic/Latino,99,79,68,99,79,68,100,80,66
130901,Writing,Race/Ethnicity,Other,18,14,14,18,14,14,20,14,14
130901,Writing,Race/Ethnicity,White,44,34,21,44,34,21,43,35,22
130901,Writing,Homeless,Homeless,9,5,3,NA,NA,NA,9,6,3
130901,Writing,In Foster Care,In Foster Care,8,1,1,NA,NA,NA,8,1,0
130901,Health,Race/Ethnicity,Black or African American,12,12,12,12,12,12,10,10,10
130901,Health,Race/Ethnicity,Hispanic/Latino,99,79,67,99,79,67,99,77,69
130901,Health,Race/Ethnicity,Other,18,13,13,18,13,13,17,16,12
130901,Health,Race/Ethnicity,White,44,34,21,44,34,21,44,33,21
130901,Health,Homeless,Homeless,9,5,5,NA,NA,NA,8,6,5
130901,Health,In Foster Care,In Foster Care,8,1,1,NA,NA,NA,9,1,1
130901,Mathematics,Race/Ethnicity,Black or African American,14,14,14,14,14,14,16,14,14
130901,Mathematics,Race/Ethnicity,Hispanic/Latino,99,76,66,99,76,66,99,76,65
130901,Mathematics,Race/Ethnicity,Other,18,12,12,18,12,12,19,11,10
130901,Mathematics,Race/Ethnicity,White,44,33,21,44,33,21,44,33,21
130901,Mathematics,Homeless,Homeless,9,5,3,NA,NA,NA,9,4,3
130901,Mathematics,In Foster Care,In Foster Care,8,1,1,NA,NA,NA,9,3,3
133903,Reading,Race/Ethnicity,Black or African American,5,5,2,NA,NA,NA,4,4,3
133903,Reading,Race/Ethnicity,Hispanic/Latino,75,69,49,75,69,49,75,70,49
133903,Reading,Race/Ethnicity,Other,4,3,2,NA,NA,NA,4,3,0
133903,Reading,Race/Ethnicity,White,40,38,23,40,38,23,41,39,24
133903,Reading,Homeless,Homeless,5,4,2,NA,NA,NA,6,4,2
133903,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,1,0
133903,Writing,Race/Ethnicity,Black or African American,5,5,4,NA,NA,NA,6,6,4
133903,Writing,Race/Ethnicity,Hispanic/Latino,75,69,64,75,69,64,75,70,62
133903,Writing,Race/Ethnicity,Other,4,3,3,NA,NA,NA,5,4,1
133903,Writing,Race/Ethnicity,White,40,38,33,40,38,33,39,37,33
133903,Writing,Homeless,Homeless,5,4,3,NA,NA,NA,5,2,2
133903,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
133903,Health,Race/Ethnicity,Black or African American,5,4,2,NA,NA,NA,3,3,2
133903,Health,Race/Ethnicity,Hispanic/Latino,75,69,58,75,69,58,76,70,59
133903,Health,Race/Ethnicity,Other,4,4,3,NA,NA,NA,4,3,2
133903,Health,Race/Ethnicity,White,40,37,31,40,37,31,40,36,31
133903,Health,Homeless,Homeless,5,4,3,NA,NA,NA,3,3,3
133903,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,3,2
133903,Mathematics,Race/Ethnicity,Black or African American,5,5,2,NA,NA,NA,6,5,3
133903,Mathematics,Race/Ethnicity,Hispanic/Latino,75,69,61,75,69,61,76,69,60
133903,Mathematics,Race/Ethnicity,Other,4,3,2,NA,NA,NA,2,1,1
133903,Mathematics,Race/Ethnicity,White,40,38,31,40,38,31,40,36,31
133903,Mathematics,Homeless,Homeless,5,4,3,NA,NA,NA,4,4,1
133903,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,2,2
146901,Reading,Race/Ethnicity,Black or African American,29,18,15,29,18,NA,30,19,15
146901,Reading,Race/Ethnicity,Hispanic/Latino,613,485,430,613,485,430,614,486,430
146901,Reading,Race/Ethnicity,Other,14,11,9,14,11,NA,13,10,9
146901,Reading,Race/Ethnicity,White,95,75,70,95,75,70,96,74,70
146901,Reading,Homeless,Homeless,14,14,14,14,14,14,13,13,13
146901,Reading,In Foster Care,In Foster Care,4,2,2,NA,NA,NA,4,3,1
146901,Writing,Race/Ethnicity,Black or African American,29,17,14,29,17,NA,27,17,14
146901,Writing,Race/Ethnicity,Hispanic/Latino,613,476,423,613,476,423,613,476,424
146901,Writing,Race/Ethnicity,Other,14,11,8,14,11,NA,14,12,8
146901,Writing,Race/Ethnicity,White,95,73,67,95,73,67,95,74,68
146901,Writing,Homeless,Homeless,14,14,14,14,14,14,14,14,14
